z,M,lon,lat
0.44626261,2.98324051,5.22219966,1.12986655
0.83330985,1.03126954,2.00512630,1.08220132
0.34234500,1.22370220,4.37709754,1.03361967
0.33057657,2.11605514,5.43952071,0.45071269
0.73801445,1.17961479,3.40576288,2.05449206
0.57909658,2.67052827,5.91192350,0.42587044
0.75516992,2.23276490,4.31286129,0.59171300
1.44154342,1.23413442,4.65440065,0.86381607
1.00092358,1.06837838,1.58282196,2.42742308
0.79138526,1.34121938,1.19980536,1.35929678
0.52026017,1.23254370,3.28030381,0.64852815
0.65543273,2.60809069,3.86898511,1.90424909
1.13816217,1.42212549,4.15144871,0.64128629
1.03830740,1.60554936,3.65460179,2.05190125
0.69595212,1.14089406,1.46756516,1.13251731
0.77089007,1.16754165,1.94418402,0.98689164
0.57606708,1.15523035,5.91962947,0.72492676
0.56929165,1.06600203,4.82105405,2.76771178
1.04819411,1.08929917,5.74031463,1.27013421
0.98000285,1.76994540,5.06455132,1.04500498
1.04954931,1.76765315,1.65772333,2.13660342
0.95831109,1.36860984,1.25711371,1.65898030
1.05815028,2.64211335,5.67577238,1.69885502
0.97716908,1.47334310,3.20241197,1.60097402
0.68980754,1.32305153,6.10148908,0.64924071
0.89830943,1.12022706,1.54817269,2.36447388
0.83260417,1.13259681,5.25675898,0.74169309
1.59543607,1.02777075,4.67733664,1.08815397
0.39099789,1.99905780,4.83954362,0.41484189
0.15469446,1.27715876,5.92435678,2.40428579
1.70140912,1.17287397,3.89478561,1.26856503
0.48240457,4.07556206,3.46249743,0.55692923
1.47264941,1.62392219,0.70999804,0.63917874
0.50659033,1.23853148,0.11398861,1.44440568
0.29706248,3.10553587,4.14572416,1.01403752
0.67609690,1.04867300,4.96227624,0.88028047
0.76274938,1.43211734,2.71228372,2.71967746
0.44865909,1.29407265,3.33331445,1.50196246
1.07308143,1.09951544,4.19734989,1.16459956
0.78500017,1.04055793,3.60685892,0.67552611
0.65075522,1.60604771,0.58062837,1.18063562
0.27071611,2.26081199,5.44015167,1.04282306
1.05605576,1.13851487,1.99559733,1.57949672
0.17779123,5.20589848,5.55493783,1.11356020
0.85765240,1.73494688,3.29186890,1.56771406
0.54700984,1.00017550,6.14840357,1.87608640
0.26711938,1.27914663,4.13332203,1.35028912
1.13295133,1.00104285,1.94862468,1.65647947
1.22560518,1.87949298,4.81784603,0.39345121
0.61189856,5.32344018,1.25754413,1.35356145
1.08013529,1.30090262,1.03747931,1.66148160
0.47075759,1.43532735,5.86495791,0.69086345
0.84662699,1.08598251,0.02731624,0.64553792
0.86179487,1.11962121,0.21284935,1.13946361
0.84053035,1.08413959,6.09709992,0.54736083
0.41581939,1.19601623,0.57494734,2.11916022
0.42672140,1.17716366,0.57340419,0.96614361
0.54193802,4.21314679,2.76789193,2.31210251
0.54850997,1.03208672,5.15731446,1.70286641
0.55682547,1.31228350,5.09738754,0.20084095
0.47520182,2.01697432,6.15360477,0.07064439
0.40656702,1.20786299,4.35574002,1.33063465
0.46987256,2.10884217,0.81553064,2.25019192
0.66440092,1.53828078,4.13837907,2.55782562
0.85759769,1.45956140,4.97275858,0.88646200
0.87977373,1.23824365,0.71831601,1.99444460
0.80460114,2.54239280,2.84048364,2.38205099
1.18292099,1.36496121,4.30636373,0.19825856
0.66560808,1.39083864,0.29355362,1.38321431
0.72844706,2.68317860,5.69582557,0.56786426
0.73673418,1.17524187,4.12418606,2.07419353
0.16213902,3.47733781,5.49036202,1.40955842
0.72067202,1.07322821,5.15253080,2.87913073
0.64385703,1.32052896,1.84039369,2.10848492
0.56241549,1.32841306,5.02740896,2.32216021
0.50883631,1.08402892,5.82771557,2.09784976
1.02015111,1.37497617,5.81124098,1.15118557
0.72187387,1.18549278,5.22217196,2.20164466
0.63556554,1.56234874,0.50416290,1.43023610
0.70061594,1.26167235,2.88263986,1.83584157
0.43429534,1.81171986,3.67559076,1.92011768
0.81640210,1.54529913,0.34950347,1.50781006
0.37947518,1.11061067,2.54261993,2.43179625
0.77136111,1.30745719,4.08823151,2.00194534
0.18813619,2.86364059,3.74955518,2.80250773
1.74274987,1.03773572,2.85391169,1.92042100
0.68989810,1.40851441,2.76643192,2.28731318
0.74495819,1.00302875,4.45877438,2.20662511
0.40484981,2.52135604,5.95018307,1.77801712
1.40945774,1.60379006,3.35976151,0.82527410
1.06571374,1.39622933,2.01795678,1.34171555
0.64247127,1.95472439,1.75206873,1.40840305
0.89318370,2.77888392,4.17087821,2.71257116
0.66165528,1.91622948,1.03809080,1.00593531
0.19018434,2.70568876,5.06286352,2.14856479
0.45091199,1.76274188,4.61294793,2.44332391
1.46004849,1.46658023,1.35967204,1.38966096
0.16756656,2.62531542,5.44317386,0.67137661
0.40566989,2.04523125,3.49918017,1.44350230
0.49896650,1.02216364,0.90396231,1.45329485
0.37300233,1.22353310,2.53537107,0.52755920
0.42987876,2.91421578,4.66265632,2.87715096
0.52147571,1.70233357,3.72374728,2.69393157
0.19846103,1.05077488,4.72400588,1.86381941
0.39816803,1.14066493,6.17170828,2.71453706
1.28520531,1.53904898,5.86188260,1.62489082
1.06263838,1.05605595,3.77230186,0.33533259
0.84054071,1.32115538,3.31074189,0.56903285
0.97354651,1.03384739,5.78562155,1.23004304
0.70110134,1.15749046,3.28594236,2.31999012
0.21468631,2.09916037,2.55872996,0.89969616
0.18854966,2.10692774,5.83404433,1.33403121
0.78572202,1.32564203,4.44136532,2.84545175
0.54184834,1.32102279,5.06268337,1.68831576
0.24151798,1.01954905,1.57367033,1.62066858
0.66143221,2.85598302,1.86841987,0.75102337
0.43427982,1.04217398,1.12048883,1.59654821
0.20758643,3.99129599,0.50577718,0.64946059
0.25819866,1.55041450,2.13000946,2.06071850
0.85628410,1.58614370,0.02613923,0.21554946
0.66328207,2.34630681,1.41013400,1.62941326
0.43914452,3.65225483,5.53525506,2.22955025
0.34043632,1.09928555,1.28841539,2.42514521
0.74237194,1.13012561,1.08298736,1.53301732
0.43414243,1.06034614,2.06898085,2.33898009
0.83231311,1.41381582,3.83552615,2.38920083
0.33938744,1.25165215,3.85396208,2.82037738
0.37746057,1.54662052,1.03605005,2.42678340
0.49212682,1.12784670,5.83963944,2.40745221
1.01455694,1.06962044,5.66903064,0.92780603
0.68833453,1.96736417,3.17824743,3.11076729
0.14792322,1.26972791,3.37921892,1.63628692
0.44688276,1.03919951,1.48422055,1.90451567
0.61891635,1.11915947,5.93624772,2.51797909
1.14772662,1.01636400,2.63533498,1.37895560
0.29275171,1.21889343,2.27425081,1.62708487
0.21034953,1.00211506,0.40125552,0.89438469
0.62641779,1.53089542,0.11726327,0.51196460
0.54670632,1.28591382,0.16050302,0.85558507
1.09500983,1.78217994,1.35175651,2.61162951
0.63515231,2.03312971,4.43740224,1.51374397
0.24914212,1.01068523,6.12345328,2.62128723
0.50250937,1.95176455,1.01926685,2.22319207
0.62727793,1.48128423,0.25420762,2.12950121
0.74992341,1.07895622,2.80889363,1.92345340
0.79009340,1.04322876,5.96701949,1.61797417
0.70481138,2.66150376,1.75499532,1.50531524
0.33499607,3.93250018,0.99409015,2.42425590
0.55167000,1.30181982,4.12132874,0.16006327
0.71870616,1.42777445,4.53184488,1.69129366
0.68045236,1.07867812,2.22169675,1.87477124
0.88283742,1.06331500,4.15275710,1.35507595
0.52916927,1.02152594,4.69582524,1.40043328
1.74696242,1.32939005,5.32607056,0.74566260
0.76568355,2.31440055,4.73459507,1.21466403
0.14833265,1.40729873,2.05111109,1.26226551
0.38534811,1.39833089,5.19305719,2.18963712
0.10243037,1.11311004,5.21055902,2.91707781
0.55535010,1.04681066,3.18462746,1.18783222
1.22518627,2.05069847,6.04248121,2.49911625
0.29494140,1.21423698,0.41057964,1.89373742
1.62539288,1.09475974,1.91272274,0.08958961
0.39227855,1.30205749,3.46979784,3.02666679
0.90223446,1.65619715,4.58494760,0.25904763
0.83625706,1.03795437,4.65167099,1.85206806
1.66660045,1.62571950,1.83263935,1.96668415
0.70747487,1.13425218,4.61767807,0.82051063
0.62875106,3.35581136,0.81877721,1.80747265
0.74619724,2.19886527,0.72931829,0.86859905
0.60782339,1.06978899,1.49407822,2.62846639
0.63492158,1.81984793,3.79524822,2.57898451
0.88819378,1.96083605,4.42306512,2.09280205
0.85785814,1.17187358,3.58502630,2.42806790
0.65844026,1.14341397,0.24997020,2.15600804
1.05275741,1.06750980,1.59599728,2.06044025
0.94128723,1.39375023,5.42079627,2.19125590
1.24318315,2.37792585,4.28718426,1.51204795
0.69311661,2.02893364,4.23996536,2.37543339
0.23349334,1.06287682,3.08380080,2.14280892
0.92309081,2.16819266,1.99830486,2.19801927
0.63825342,1.00216195,4.02823719,0.36810365
0.54952933,1.02832450,4.96455600,0.75633470
0.83494262,2.60400992,5.95141541,1.43319478
1.19796375,1.21270027,5.70042954,1.67593781
1.23053447,1.03961470,5.12831995,2.26612494
0.47306489,1.07789991,1.23051840,1.01600696
1.37811898,1.37522752,0.57116875,2.29798415
0.85833968,1.69309834,4.52355279,0.22398160
1.05624584,1.68337109,2.79096661,1.23022658
0.35039429,1.14919047,2.82509696,0.56871236
0.46387180,1.07719204,4.84617228,1.02216975
0.62620248,1.64722685,6.18235438,0.72376221
0.16072794,2.55652216,5.58915750,1.07389152
0.29987721,1.21229315,5.96013567,0.10380634
0.56294645,1.33435784,4.66697850,1.04216706
0.69049865,2.13109794,4.35565867,0.63814170
0.26748773,1.52757524,0.19247439,0.89802915
0.06697606,1.01473849,1.56640227,1.53482214
0.36520638,1.21684234,2.38637323,2.71925562
0.11375133,4.46205345,5.06283978,0.97582663
0.54982310,1.71613458,4.44362767,2.23314144
0.50702264,1.55432115,2.84773468,1.46303164
0.50598789,1.38145304,3.72552681,1.89436829
0.65284025,1.00028308,4.40663354,1.29097786
0.76176618,1.48390232,4.41558208,0.32636533
0.99655988,2.00878998,2.23653886,0.91426445
0.69405106,2.22856874,4.30896061,0.47953071
0.82158784,1.07025192,5.50333720,1.97008303
0.96521644,1.12118945,3.45289523,1.03877262
1.29726509,1.00140142,1.27775385,1.08487577
0.73545006,1.01135114,2.00614718,1.18060741
0.83662619,2.43229428,2.82950635,2.59020057
1.49527686,4.43251950,0.59985174,1.54613903
1.05078921,1.55666299,1.27294094,3.06141843
0.45508353,1.14390670,5.59061271,2.59248567
0.64682228,1.76355448,4.56556614,2.59091495
0.39551143,1.33427508,1.92595010,1.86922749
1.10690858,1.53787113,3.92490900,1.43306057
0.35640432,1.62183246,2.84850601,0.95349447
0.49045532,1.57308043,6.10066607,2.14124652
0.57347520,1.13236520,6.12970167,1.86198764
0.57169606,1.50318211,0.65738752,1.52359863
0.32724590,4.05265628,6.04489387,1.64993031
0.61631746,1.03526912,5.22423170,1.46002709
0.26093866,1.06680710,1.35554517,1.83870740
0.50623678,1.27222922,4.93619445,1.92389971
1.11477685,1.47577589,3.03205531,1.83339512
1.38660612,1.13324246,2.61017016,2.11749959
0.49735262,1.02398581,0.45846519,2.81633213
0.35822144,1.00977593,4.23908157,1.64967327
0.40253020,1.12485790,0.96092469,0.67525294
0.94524406,1.39900952,5.17390136,1.33928952
0.67443283,1.08431234,5.80897631,1.20788776
0.75067644,1.25718423,4.90343315,1.26344046
0.39434054,1.04558335,3.01292409,0.57527493
1.02350153,1.17730860,4.22839771,2.30043001
0.81746436,1.05325406,2.96032770,2.26254272
0.51907235,1.29074208,2.37609994,0.67718635
0.89249048,1.25689077,3.28696488,2.95245113
0.78729162,1.05313556,4.79917816,2.57936933
0.39837612,1.40659233,0.61461286,1.66653746
0.65661374,1.32176590,2.77809915,0.91363096
0.71750795,1.20390754,2.49273268,1.37173641
0.57721213,3.96381927,2.39849960,2.19948960
0.81155590,1.89445090,2.44553685,1.72656689
0.45901352,1.97392772,2.93533010,1.14816124
1.48197168,1.33820729,2.04333462,1.39301937
0.80043644,2.97122102,1.33307543,2.33941165
0.76773005,1.08050015,1.73379692,1.96414017
1.17850931,1.54741170,6.09964003,2.92181981
0.44380108,1.01810664,5.12703911,2.18154464
0.82556215,2.37640153,5.96995945,1.72960596
0.32787865,1.14122865,2.65577046,0.28443629
0.98207722,1.39177247,1.63261653,0.81590078
0.33458584,1.48036576,0.29049914,2.28882723
0.29988296,1.05138408,4.56671905,0.61033306
0.48378052,3.94363877,2.29668075,1.39736850
1.25168654,1.36689052,5.78983479,2.00825445
0.65789145,4.54595605,2.27961578,1.62584575
0.92084878,1.23644439,2.25772474,1.50859316
0.24127945,1.21187608,5.59078507,2.17328260
1.10923611,1.04665684,0.40385584,0.41185954
0.52241140,3.18431009,5.62021841,1.24158139
0.98443111,1.12202142,0.77391271,1.27647826
0.13485939,1.48254318,4.86529871,1.51496740
0.24124850,1.38220752,2.67587616,1.09747267
0.20216155,3.03243101,0.68460378,0.13700966
0.85945370,1.11777572,3.48014237,1.64439606
0.84363907,1.60034211,1.68584157,2.61679699
0.15727342,1.36118778,4.06507656,1.15508791
0.85986913,1.02318939,5.78902467,1.51327329
0.27908269,1.90063226,2.47421182,1.05418394
0.90632888,1.86005267,2.55348984,0.97422943
0.46211189,1.20464666,5.33791941,1.05809717
0.53153367,1.33982953,2.44673016,1.30117870
0.74169559,1.52680910,0.94318783,1.68600073
0.94404358,1.62089624,0.97678195,0.99028525
1.07561334,1.17346469,4.07213041,1.08192635
0.41126360,2.80509991,6.14711295,2.83290142
0.21513697,1.15600878,5.29920000,1.02756581
0.44793175,1.62872621,3.41275435,1.23062782
0.52723663,1.47217720,2.25461694,2.01032233
0.76583329,1.22964129,2.55938714,2.38887623
0.30344493,1.43787545,4.09316477,1.49664583
0.66839265,1.20191310,4.98507396,0.85220015
0.95751934,1.23639019,3.00487004,2.28297869
0.72106870,1.32730159,2.68088695,1.39089840
0.68356216,1.58265645,1.65578274,2.01284717
0.56881114,1.64797918,3.29846816,2.48882386
0.19625854,2.01117402,2.73161808,0.92306987
0.15194788,1.57327709,3.57329495,2.04264714
0.83931733,1.46570876,3.06856024,1.75814860
0.58249389,1.00044696,2.77120457,2.54038271
0.05178431,2.30625324,1.42162509,2.20551106
0.96499537,1.03561263,0.78907425,1.59024987
0.52292674,1.71032496,5.15863952,1.67403131
0.48977009,1.07826724,2.98796174,1.79830233
0.42786485,1.65089812,2.75163929,1.67700854
0.69375011,1.37286894,2.91523131,1.63123603
0.76715046,1.94892918,2.20388685,0.99731376
0.37499397,1.34309243,1.07566163,1.29794686
1.32113114,1.76995788,5.97938534,1.33716249
0.69849283,2.48250792,5.12920706,2.25664021
0.62220854,1.07573662,1.37920503,2.87321981
0.40999187,1.09356313,4.11635150,2.23007949
1.04129971,1.10412957,2.22349818,0.96004469
0.26101129,1.17750292,2.81908552,0.35704270
0.81474025,1.11936910,4.13850113,1.68191902
0.76139284,1.03548078,3.40173921,1.62843133
0.55856078,1.46762552,3.96795137,1.48034969
0.68546886,1.54996877,0.51801940,1.30391427
1.04428011,1.06948172,3.07639527,1.61003282
0.79775617,2.37478974,1.35183777,2.48276555
0.56044298,1.29805256,5.98201034,2.03519527
1.00519217,1.66963447,4.96691296,1.24276315
0.81808721,1.25547441,1.65619035,0.92817498
0.44437019,2.39251202,0.56235522,1.32206558
0.40562290,1.30821350,4.93183228,1.42365041
0.99022829,1.11286347,1.12454493,2.66223638
0.62855228,1.29198938,5.60869538,0.97415009
0.43341806,2.53889745,3.33839086,0.86813760
0.83471077,1.41693688,1.30922114,2.47244372
0.53912759,1.10497466,1.79468178,2.21301909
0.50973243,1.50648563,2.80598208,0.94498423
0.78427574,1.24020551,4.97235142,1.05070316
0.88472295,1.12089815,2.14109687,0.63836427
1.47202365,1.03004458,4.18915169,2.70063324
1.75732025,1.04329153,3.10882984,1.34380704
0.56646332,1.30505772,5.09639283,2.13633552
0.34364106,1.04250222,5.85863224,2.80999735
1.76911407,1.19851486,0.66047057,2.68431136
0.73309772,1.42287862,1.97208508,1.57255875
0.43273488,1.00651238,0.26427693,2.11742070
1.15267410,1.02121675,5.70255851,1.68882469
1.23507731,1.42068016,0.01903784,0.84754028
0.65312972,1.65653514,1.42556845,1.13980470
0.78359286,1.14192046,0.38712159,0.84792550
0.58102512,1.06236475,4.47465639,1.92326059
0.39753665,1.24727237,5.13115116,1.74070745
0.85419768,1.01746868,2.57462147,1.29162361
1.63951694,1.49975270,2.63422645,1.75909436
0.69161560,1.14922545,0.38192812,0.97954423
1.24974826,1.00704014,1.04054181,0.72655579
0.75178406,1.06889830,6.07137371,0.78288472
0.62469035,1.63358910,3.94554973,1.43120627
0.35499401,2.40528812,5.32136964,2.44113586
0.53145303,2.06784085,0.90882474,1.62431604
0.64692732,1.03376851,1.29069133,1.32071090
0.82465618,1.32205045,6.04534283,0.33123265
0.23239806,1.82441918,5.75946634,0.57102767
0.89331216,1.45298337,5.95879563,1.73473493
1.23806147,1.01403593,0.87434950,2.24903231
1.29801945,2.68222918,2.34911290,2.84585538
0.52013085,1.20408729,0.18437517,2.36279224
0.51774987,1.04069117,3.95651929,0.92422278
0.97318949,1.04241632,5.96094799,2.50703647
0.79891426,1.69581684,5.95857754,1.79832219
0.67288164,1.98367990,4.49575980,1.71147521
0.12326466,1.26101252,1.46987775,1.73486569
0.80588601,3.06293308,4.52424804,1.10499509
1.28614284,1.17794753,0.44131587,2.01955793
0.79909678,1.66606792,4.46121735,2.16936418
0.53801331,1.71575754,3.22143761,0.31435184
0.64718635,1.41086714,4.30554389,1.78608264
0.99979904,1.04737989,4.96710636,1.08559686
0.29314684,1.33796312,1.28511050,0.14293126
0.68275544,2.01992959,4.65541810,1.03625242
0.87662513,1.08316629,4.47617468,0.67495861
1.22062970,1.00791754,0.85663489,2.22756410
0.98319773,1.98140733,0.85016977,2.04074250
0.21291637,1.06094135,0.75473407,2.86312101
1.05753708,1.32135680,0.49458930,2.13392560
0.39371942,1.46819545,4.85387885,1.87738509
0.94343819,1.47014091,1.18115928,1.54614394
1.00745729,1.47165154,0.03559477,1.56894216
0.86454517,1.92064975,4.61613364,2.92681434
0.69975518,1.09929811,2.59890302,2.52183720
0.67084915,1.00611981,4.08387360,0.29804555
0.59201585,2.73578087,1.29329781,1.41622929
1.49182943,1.15839151,4.59840914,1.50133763
0.70598160,1.12930847,2.65279416,1.43516097
0.71566846,2.89855287,5.06709285,1.07058896
0.47973449,1.02242079,0.09160125,1.39395920
0.70279408,1.16277367,3.28057390,2.37544183
0.41620265,1.18572596,0.95321317,0.28994870
0.89956167,1.10889400,0.65475594,0.91006812
0.26726277,1.35716013,1.71017868,0.85707572
0.43707251,2.62057270,0.74641605,2.96256055
0.16792433,1.19574798,4.85503756,1.04566113
1.09870046,1.36746435,2.09758582,1.64509409
0.26165616,1.10246124,1.64308696,2.57757048
0.76136912,1.46695773,3.94536108,0.57453568
0.70876854,1.32535676,3.54576292,2.27535333
1.39738116,1.29342246,2.18957594,0.73828046
0.66615283,4.37111913,5.78503948,2.27394160
0.64381392,1.27327241,1.73588233,1.97826602
0.96137879,1.02963159,4.48302975,3.12045545
0.95552516,1.01165737,3.60356040,2.80673971
0.56145594,2.00954456,4.46741091,1.85136887
0.40279361,1.10624077,0.84434492,1.60383290
0.65094932,2.16304469,0.16949752,2.13041111
0.43086288,2.22496549,2.78254734,1.35508976
0.73652246,1.27859964,2.05872710,2.48888785
0.63894644,1.36746495,5.40686422,0.71940832
0.85515360,1.74498146,2.73236132,1.05636269
0.35466807,1.34411389,2.36841363,2.39531501
0.62263088,2.81647156,3.97342664,1.47249973
1.33737284,1.37695391,0.54200414,2.55458290
1.08921802,1.51692427,5.73165327,1.64558400
0.39615770,1.40735503,2.27771744,2.18688529
1.10298417,1.22522961,3.33529153,2.40804008
0.93418585,1.02494278,5.54371383,0.51163551
0.77493084,1.48957978,1.98799871,1.51182005
0.88747555,1.62695876,5.93150701,1.61890642
1.00150038,1.13575535,5.39945965,1.70854696
0.62146819,1.65033791,0.80426074,1.75629027
1.52136384,1.04841236,0.33549400,0.76361500
0.58024416,1.10096951,1.43883185,1.99837125
1.72842092,1.22480433,2.43683260,0.62419895
0.56833012,2.33542991,1.05921211,1.35404584
0.59000330,1.00000000,1.69877096,0.83719815
0.88477648,1.20849140,0.04716028,2.31109037
0.32636402,1.38623497,4.20794017,1.12632808
1.10720668,1.02371019,5.52409455,1.25367001
0.15431260,1.07231404,5.21061507,1.08537249
1.20242698,2.54509418,0.88688189,0.51761607
0.52993694,1.82356680,4.05861396,0.89947738
0.93239681,1.44055060,2.24656145,1.79483841
0.39463570,5.14202414,4.92451279,1.45054762
0.42148767,1.04745537,2.47309686,2.12852445
0.50405056,1.59916528,3.86910836,2.48182968
0.51265599,1.07297680,1.16914456,2.15201516
0.28344227,1.28338347,1.76981143,2.45281785
0.76315754,1.00000000,0.14877120,1.48837448
1.40461505,2.08758144,3.16662229,2.25764351
0.80106332,1.02102112,5.75389866,1.44508237
0.83118207,1.13389230,2.11754520,2.27495853
0.25345321,2.72041219,2.40571334,1.44218791
0.72207490,1.02861636,3.67564084,2.14083395
0.31531244,1.02193221,0.91569011,1.49639224
1.70658411,1.14782350,1.01601966,1.52198672
